Event ID,Event Date,Start Time,End Time,Event Name,Event Short Name,Event Description,Event Location,Admission,Alternate Event Location
1308,03/15/2006,11:00AM,3:00PM,NYS Deferred Compensation,NYS Deferred Compensation,Nationwide Retirement Solutions  Inc. will hold a weekly information table on the New York State Deffered Compensation Plan.,Empire State Plaza - Postal Corridor, , 
1210,03/15/2006,11:00 a.m.,2:00 p.m.,Winter Farmers' Market,Farmers' Market,A variety of direct-from-the-farm produce  fresh baked goods and wonderful specialty foods reflecting the bounty of New York State.,Concourse - Bus Turn, , 
1340,03/14/2006,11:30 am,2:00 pm,Music in Our Schools Month - Suffolk County Concert,Suffolk County Concert,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: All-County Vocal Jazz Ensemble - 11:30 am and All-County Instrumental Jazz Ensemble - 12:30 pm.,South Concourse,Free, 
1311,03/13/2006,11:00AM,1:00PM,NYS School Music Association Student All-star Concert,School of Music,This All-Star Concert will feature Vocal and Instrumental Jazz Ensembles.,Empire State Plaza - South Concourse, , 
1339,03/13/2006,11:30 am, ,Music in Our Schools Month - All-State Instrumental and Vocal Jazz Concert,All-State Concert,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: All-State Instrumental and Vocal Jazz Ensembles - 11:30 am.,South Concourse,Free, 
1336,03/10/2006,11:30 am,12:15 pm,Music in Our Schools Month - Beaver River Central Concert,Beaver River Central,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Jazz Ensemble - 11:30 am.,South Concourse,Free, 
1337,03/10/2006,12:25 pm,1:10 pm,Music in Our Schools Month - Ark Community Charter School Concert,Ark Comm. Charter School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Drum Ensemble - 12:15 pm.,South Concourse,Free, 
1322,03/10/2006,1:15 pm,2:00 pm,Music in Our Schools Month - Anne M. Dorner Middle School Concert,Anne M. Dorner M.S.,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Vocal Ensemble - 1:15 pm.,South Concourse,Free, 
1334,03/09/2006,11:30 am,12:15 pm,Music in Our Schools Month - Norwich High School Concert,Norwich High School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: String Ensemble - 11:30 am.,South Concourse,Free, 
1335,03/09/2006,12:25 pm,2:00 pm,Music in Our Schools Month - Nanuet High School Concert,Nanuet H.S.,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Jazz Knights - 12:25 pm and Concert Choir - 1:15 pm.,South Concourse,Free, 
1309,03/09/2006,9:00AM,4:00PM,Bag Ali Fundraiser,Bag Ali, ,Empire State Plaza - Bus Turn, , 
1299,03/09/2006,5:00PM,9:00PM,18th Annual Cystic Fibrosis Stair Climb,CF Stair Climb,This annual stair climb is a fundraiser for the Cystic Fibrosis Foundation.  For more information please call (518) 783-7361.,Empire State Plaza - Corning Tower, , 
1309,03/08/2006,9:00AM,4:00PM,Bag Ali Fundraiser,Bag Ali, ,Empire State Plaza - Bus Turn, , 
1308,03/08/2006,11:00AM,3:00PM,NYS Deferred Compensation,NYS Deferred Compensation,Nationwide Retirement Solutions  Inc. will hold a weekly information table on the New York State Deffered Compensation Plan.,Empire State Plaza - Postal Corridor, , 
1331,03/08/2006,11:30 am,12:15 pm,Music in Our Schools Month - Kingston High School Concert,Kingston High School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Choir - 11:30 am.,South Concourse,Free, 
1332,03/08/2006,12:25 pm,1:10 pm,Music in Our Schools Month - Clarkstown High School Concert,Clarkstown High School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Troubadours - 12:25 pm.,South Concourse,Free, 
1333,03/08/2006,1:15 pm,2:00 pm,Music in Our Schools Month - Mt. Markham Middle School,Mt. Markham M.S.,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Band and Chorus - 1:15 pm.,South Concourse,Free, 
1343,03/08/2006,9:00AM,4:00PM,Sprint Tech Day,Sprint Tech Day,Come to Sprint'S Tech day and take advantage of the employer discounts on sprint's monthly service plans.,Empire State Plaza - Bus turn, , 
1210,03/08/2006,11:00 a.m.,2:00 p.m.,Winter Farmers' Market,Farmers' Market,A variety of direct-from-the-farm produce  fresh baked goods and wonderful specialty foods reflecting the bounty of New York State.,Concourse - Bus Turn, , 
1328,03/07/2006,11:30 am,12:15 pm,Music in Our Schools Month - Maple Hill Middle School Concert,Maple Hill Middle School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Band  Schodack CSD - 11:30 am.,South Concourse,Free, 
1329,03/07/2006,12:25 pm,1:10 pm,Music in Our Schools Month - Oppenheim-Ephratah High School Concert,Oppenheim-Ephratah H.S.,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Chorus - 12:25 pm.,South Concourse,Free, 
1330,03/07/2006,1:15 pm,2:00 pm,Music in Our Schools Month - Liberty Middle School Concert,Liberty Middle School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Chorus - 1:15 pm.,South Concourse,Free, 
1310,03/07/2006,10:00AM,3:00PM,Perfect Gifts Craft Show,Perfect Gifts Craft Show, ,Empire State Plaza - Bus Turn, , 
1310,03/06/2006,10:00AM,3:00PM,Perfect Gifts Craft Show,Perfect Gifts Craft Show, ,Empire State Plaza - Bus Turn, , 
1321,03/06/2006,1:15 pm,2:00 pm,Music in Our Schools Month - Heritage Junior High Concert,Heritage Junior High,"NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Vocal ""HJH Highlights"" - 12:25 pm.  Concert rescheduled for March 6th at 1:15 pm.",South Concourse,Free, 
1326,03/06/2006,11:30 am,12:15 pm,Music in Our Schools Month - Marlboro Middle School Concert,Marlboro Middle School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Jazz Band - 11:30 am.,South Concourse,Free, 
1327,03/06/2006,12:25 pm,1:10 pm,Music in Our Schools Month - Dutchess Day School Concert,Dutchess Day School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Chorus - 12:25 pm.,South Concourse,Free, 
1294,03/04/2006,10:00AM,6:00PM,Kidz Expo at the Plaza,Kidz Expo, ,Empire State Plaza Convention Center, , 
1323,03/03/2006,11:30 am,12:15 pm,Music in Our Schools Month - Berlin Middle School Concert,Berlin Middle School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Band - 11:30 am.,South Concourse,Free, 
1324,03/03/2006,12:25 pm,1:10 pm,Music in Our Schools Month - Acadia-Gowana-Koda Middle School Concert,Acadia-Gowana-Koda M.S.,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Ambassadors - Men of Note and Treble Choir - 12:25 pm,South Concourse,Free, 
1320,03/02/2006,11:30 am,12:20 pm,Music in Our Schools Month - Schalmont Middle School Concert,Schalmont Middle School,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Schalmont Middle School Choirs - 11:30 am,South Concourse,Free, 
1264,12/08/2005,9:00am,3:00pm,Northeast Show Promoters,Craft Show, ,Empire State Plaza - North Concourse, , 
1318,03/01/2006,11:30 am,1:10 pm,Music in Our Schools Month - Frankfort-Schuyler High School Concert,Frankfort-Schuyler H.S.,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Senior High Chorus - 11:30 am and Select Chorus Show Choir - 12:25 pm.,South Concourse,Free, 
1319,03/01/2006,1:15 pm,2:00 pm,Music in Our Schools Month - Canajoharie High School Concert,Canajoharie H.S.,NYS School Music Association presents the 2006 Music in Our Schools Month program.  Today's performers: Select Choir  Hand Bell Choir and Jazz Ensemble - 1:15 pm,South Concourse,Free, 
1308,03/01/2006,11:00AM,3:00PM,NYS Deferred Compensation,NYS Deferred Compensation,Nationwide Retirement Solutions  Inc. will hold a weekly information table on the New York State Deffered Compensation Plan.,Empire State Plaza - Postal Corridor, , 
1280,03/01/2006,7:00PM, ,The Dark Side of Common Loons,Dark Side of Common Loons,"Common loons are beautiful  considered symbols of wilderness waters  and ideal parents.  However  Wildlife Pathologist Ward Stone of the NY State Department of Environmental Conservation  will describe their ""dark side"" that results in widespread wounding and some deaths in male and female loons and chicks. The potential evolutionary advantage of this extreme aggressive loon behavior will be discussed. Free Event Parking Next to the Museum",NYS Museum - Cultural Education Center, , 
1210,03/01/2006,11:00 a.m.,2:00 p.m.,Winter Farmers' Market,Farmers' Market,A variety of direct-from-the-farm produce  fresh baked goods and wonderful specialty foods reflecting the bounty of New York State.,Concourse - Bus Turn, , 
1293,02/26/2006,11:00am,5:00pm,Golf Show,Golf Show,Show will feature golf equipment  apparel  travel destinations  country clubs  and much more!   For more information call 1-888-334-2856 or visit www.showswithresults.com,Empire State Plaza  - Convention Center,$7 - Adults  $10 for 3 day pass  12 & under free, 
1293,02/25/2006,10:00am,8:00pm,Golf Show,Golf Show,Show will feature golf equipment  apparel  travel destinations  country clubs  and much more!   For more information call 1-888-334-2856 or visit www.showswithresults.com,Empire State Plaza  - Convention Center,$7 - Adults  $10 for 3 day pass  12 & under free, 
1293,02/24/2006,3:00pm,8:00pm,Golf Show,Golf Show,Show will feature golf equipment  apparel  travel destinations  country clubs  and much more!   For more information call 1-888-334-2856 or visit www.showswithresults.com,Empire State Plaza  - Convention Center,$7 - Adults  $10 for 3 day pass  12 & under free, 
1295,02/24/2006,10:00 am,3:30 pm,Inter-Agency Black History Month Celebration Craft Show,Black History Month Craft,Both craft fairs on February 22nd & 23rd will have lunchtime performances.,South Concourse,Free,North Concourse
1296,02/24/2006,10:00 am,3:30 pm,Inter-Agency Black History Month Celebration,Black History Month,Additional programs for the Inter-agency Black History Month Celebration include:  Thursday  February 23rd - Black Inventions Exhibit held 12:00 pm - 8:00 pm with a reception starting at 5:00 pm located in Meeting Rooms 2 & 3  Friday  February 24th - Black Inventions Exhibit held 10:00 am - 3:30 pm located in Meeting Rooms 2 & 3.  Also  a lunchtime reception will be held in Meeting Room 6.,Convention Center - Meeting Rooms 2  3 & 6,Free, 
1252,02/24/2006,9:00 a.m.,4:00 p.m.,Winter Time Tunnel Camp,Time Tunnel Camp,During the winter school breaks  the Museum's highly acclaimed Time Tunnel Day Camp will offer children in first through seventh grades entertaining education  hands-on enrichment and enjoyable recreation. Sessions meet weekdays from 9 a.m. to 4 p.m. Pre-registration required. For more information  call 518-402-5019.,NYS Museum, , 
1252,02/23/2006,9:00 a.m.,4:00 p.m.,Winter Time Tunnel Camp,Time Tunnel Camp,During the winter school breaks  the Museum's highly acclaimed Time Tunnel Day Camp will offer children in first through seventh grades entertaining education  hands-on enrichment and enjoyable recreation. Sessions meet weekdays from 9 a.m. to 4 p.m. Pre-registration required. For more information  call 518-402-5019.,NYS Museum, , 
1296,02/23/2006,12:00 pm,8:00 pm,Inter-Agency Black History Month Celebration,Black History Month,Additional programs for the Inter-agency Black History Month Celebration include:  Thursday  February 23rd - Black Inventions Exhibit held 12:00 pm - 8:00 pm with a reception starting at 5:00 pm located in Meeting Rooms 2 & 3  Friday  February 24th - Black Inventions Exhibit held 10:00 am - 3:30 pm located in Meeting Rooms 2 & 3.  Also  a lunchtime reception will be held in Meeting Room 6.,Convention Center - Meeting Rooms 2  3 & 6,Free, 
1295,02/23/2006,10:00 am,3:30 pm,Inter-Agency Black History Month Celebration Craft Show,Black History Month Craft,Both craft fairs on February 22nd & 23rd will have lunchtime performances.,South Concourse,Free, 
1295,02/22/2006,10:00 am,3:30 pm,Inter-Agency Black History Month Celebration Craft Show,Black History Month Craft,Both craft fairs on February 22nd & 23rd will have lunchtime performances.,South Concourse,Free, 
1279,02/22/2006,7:00PM, ,10 Things You Didn't Know You Already Knew About Evolution,10 Things You Didn't Know,10 Things You Didn't Know You Already Knew About Evolution From sex  to food  to pets  many aspects of everyday life are shaped by principles so obvious that their evolutionary background may be unnoticed. Dr. Roland Kays  Curator of Mammals at the State Museum  will review the science behind ten of these surprising situations. Free Event Parking Next to the Museum.,NYS Museum - Cultural Education Center, , 
1209,12/09/2005,10:00 a.m.,2:00 p.m.,Santa's 2005 Sidewalk Sale,Santa Sale,Series of holiday sales featuring creative merchandise selections for holiday gift giving.,Bus Turn and South Concourse, , 
1308,02/22/2006,11:00AM,3:00PM,NYS Deferred Compensation,NYS Deferred Compensation,Nationwide Retirement Solutions  Inc. will hold a weekly information table on the New York State Deffered Compensation Plan.,Empire State Plaza - Postal Corridor, ,North Concouse - Near Liberty Café
1252,02/22/2006,9:00 a.m.,4:00 p.m.,Winter Time Tunnel Camp,Time Tunnel Camp,During the winter school breaks  the Museum's highly acclaimed Time Tunnel Day Camp will offer children in first through seventh grades entertaining education  hands-on enrichment and enjoyable recreation. Sessions meet weekdays from 9 a.m. to 4 p.m. Pre-registration required. For more information  call 518-402-5019.,NYS Museum, , 
